Right Elbow
374.1102 241.3281
449.8041 328.9648
313.6286 352.8359
497.6000 235.6250
496.8817 231.3555
274.0612 200.6992
253.0408 185.6563
244.9592 205.3125
246.4816 213.2813
247.9592 221.7500
245.0082 222.8438
533.0367 200.1250
197.6408 356.3906
239.2041 284.2500
308.0204 354.1992
306.8571 368.7031
307.8000 355.2656
412.8612 209.1563
433.0000 280.0586
396.6531 307.8828
413.3959 310.7109
503.3265 326.6328
605.1714 259.0156
270.4857 274.8281
277.0286 267.6250
269.1061 264.8750
474.5306 260.2656
317.1918 273.1719
310.4163 275.0781
307.1388 289.0469
333.1224 302.0000
353.7143 306.6250
434.5143 307.5313
427.7102 307.7578
474.6939 303.6484
318.2041 311.2734
340.8979 318.8203
529.4163 320.4063
354.2000 308.0508
526.6938 297.6406
542.5143 292.0703
525.0204 314.6250
487.6979 319.3789
169.3878 298.4531
174.2857 303.7500
166.8612 303.3203
174.5510 302.2734
165.3428 306.0938
170.6327 303.7969
166.4286 294.8750
157.8082 294.1484
546.4163 276.6367
157.4449 295.9414
167.3592 292.8750
183.4490 289.3750
177.8367 297.1953
178.5510 291.1250
528.0041 295.9766
356.6367 205.9688
460.3633 207.9297
466.6449 218.6641
467.4286 305.7578
185.3224 200.6445
187.4326 191.1563
613.4081 251.8594
600.0531 243.2969
577.1021 237.2500
457.1674 222.6875
492.2857 308.5469
434.4898 294.6406
433.4857 299.1250
407.2775 317.2070
371.2368 378.0156
357.1877 391.9375
371.0122 375.9844
369.1877 365.5234
362.1388 366.5938
343.9347 393.2539
352.1265 384.9063
174.4694 356.9727
162.0000 355.6602
471.4734 388.9375
502.3020 269.2188
431.0694 254.8750
253.9225 274.8164
520.7714 275.1406
214.8327 256.3125
515.6122 278.8672
201.7755 242.6211
179.1633 263.3438
154.2857 269.0703
143.4041 274.5625
438.9755 297.6875
511.9143 278.9063
507.7796 280.1406
511.2245 280.9727
228.9592 254.9531
166.1837 268.6094
205.8531 266.6719
512.3428 277.6250
404.3510 307.6250
217.5020 314.5625
216.2653 312.7031
404.4367 308.7422
399.5102 304.9375
419.8000 308.4336
452.0775 276.3438
321.5306 248.0938
482.1143 217.4648
433.6776 233.9492
378.5184 251.6641
297.6000 306.2188
277.6286 332.2031
349.1021 313.3516
351.5714 306.3594
382.5714 300.7344
186.1429 231.6875
175.9551 274.0000
429.5714 281.1563
436.0980 276.3125
444.0816 409.9063
419.5102 197.1406
224.2531 346.1719
189.7959 319.7969
231.2122 260.7500
452.7347 292.0703
452.0000 275.6641
222.2857 276.3359
471.5592 300.4102
455.9143 291.1016
227.0694 313.3672
229.0980 302.7031
231.1551 305.1172
454.1143 273.4375
237.5429 319.0352
409.9714 298.4219
216.4857 361.4297
380.4286 228.1172
194.8408 300.8125
169.2816 366.3125
180.0449 380.9688
173.3061 351.7227
112.8653 299.9375
119.5837 285.0000
170.0000 354.6953
165.0123 336.6250
180.8000 318.3828
432.2694 344.6406
374.4612 350.7070
108.3592 314.8906
118.9592 324.1406
100.4000 308.1953
363.4490 274.0156
377.2286 228.7344
356.6816 237.3125
133.3510 377.5703
114.8775 369.3555
140.0612 349.2422
136.8816 345.9648
264.4734 338.6094
201.0939 307.4922
214.1755 315.1641
248.3469 333.3906
255.5714 318.0273
289.2408 378.0938
322.6857 374.7109
415.4939 300.1406
491.7224 329.8203
463.2000 343.5859
452.1306 344.1328
447.6041 339.0547
357.0490 360.6250
321.9959 397.3125
463.9306 382.4766
450.8245 347.6523
426.3429 302.7500
426.8776 311.5117
404.9429 304.6563
253.3143 276.7617
405.8000 310.6953
248.6000 262.3203
403.3143 278.9375
396.0490 237.6719
239.7551 236.5469
250.8000 236.4063
400.7429 245.9844
398.3674 238.7188
415.8571 244.4844
246.9102 256.8125
406.8571 253.7656
245.6939 267.7813
409.8653 398.0000
517.5837 299.2227
556.8000 266.0625
570.7959 245.6641
92.7143 266.6602
85.3265 313.3281
265.0857 309.0469
270.1388 304.6797
305.2041 294.3125
385.1796 262.6719
133.7551 312.4531
482.1429 293.8633
480.3510 299.3984
482.5919 301.0938
115.9143 302.8047
154.1429 332.2109
173.0408 315.6563
135.3469 294.6602
132.4939 294.8047
122.7551 307.0742
123.1347 311.0664
122.0286 320.2656
120.2245 317.6875
583.9429 395.1953
659.2449 389.0703
419.5510 306.7188
412.2204 321.3750
415.3061 331.0703
208.0286 236.5313
221.0898 279.5313
208.7020 317.7813
437.0571 238.5938
49.8980 352.0391
427.2735 323.9102
411.5714 288.2969
415.8367 289.1250
472.3184 378.7500
335.0816 396.9063
340.8000 384.3750
326.5592 380.5078
339.3265 362.9688
260.3265 373.0313
256.2980 354.1289
248.0204 338.4688
250.1184 336.4375
245.6531 320.8906
248.8082 312.3477
250.1878 309.6875
266.4816 305.1406
260.5714 299.7188
128.1837 377.5469
93.3837 394.8672
31.6408 405.1406
291.0408 341.1797
400.0122 282.5000
174.2286 365.7148
285.8857 236.9688
586.8449 182.4297
587.6938 184.6094
581.5021 198.5820
213.1551 197.4023
79.6612 175.2578
94.9714 207.3945
59.0612 179.3359
357.7306 417.0547
204.3918 323.4844
247.3714 386.9336
600.4653 313.8477
281.9388 232.6094
430.5388 208.0898
250.7633 397.5313
197.2776 404.3594
201.1755 390.7109
7.1429 427.3594
291.3469 265.4922
303.2490 437.2969
228.6571 296.5625
46.2857 296.1797
323.5510 280.3672
328.5755 282.9648
279.8490 201.6719
276.7796 193.5430
275.6000 175.2852
255.1633 165.4141
270.2286 165.9492
271.5061 171.0625
29.9633 323.9063
24.5428 280.6563
169.6531 253.7500
176.0245 251.5273
193.5714 246.1484
201.2531 254.4492
173.2816 247.3359
175.2612 254.3750
482.1755 353.0000
481.0000 355.5391
461.7510 372.8164
485.8163 388.5000
467.9020 379.1250
437.9837 271.6172
416.8817 367.6875
499.4122 411.5000
530.4327 371.1406
499.1714 307.5742
268.5306 324.2422
276.1959 156.0898
284.9429 137.5078
302.7959 160.9219
297.0449 158.5000
295.8857 163.7031
300.8000 163.1406
458.0204 194.6563
447.1224 200.6328
441.9429 201.5625
303.4000 173.3750
316.2898 169.6406
307.7061 169.3359
300.8857 164.9375
276.3878 413.4531
292.8286 440.1953
311.1429 175.7031
310.0694 174.6484
304.9755 179.3945
312.1633 180.4453
276.5755 392.6875
319.1429 177.3828
143.0939 380.2891
377.0408 409.4531
197.9633 373.4258
202.8775 377.2891
204.9306 371.4492
202.0857 368.8594
217.6653 374.2188
212.6939 373.5391
211.0408 376.7891
129.8163 371.3281
130.6327 358.5313
125.3878 359.7969
128.2653 364.9336
189.0327 418.1875
146.1347 416.7109
95.1714 371.5430
458.5959 367.6016
401.0000 287.2695
520.5428 348.9844
375.4898 243.4414
388.0041 233.9414
390.8531 239.4375
58.3755 208.3906
319.5878 236.3789
419.3265 424.1328
437.0204 409.3477
446.3224 417.7695
426.7755 411.3359
419.7959 419.0156
413.8163 405.9336
422.6449 415.3203
507.8367 357.9102
262.4286 276.1172
144.0000 352.4336
202.9592 383.3359
343.2694 239.4609
329.1143 246.6914
406.2000 239.8516
220.4612 215.4453
349.4408 289.7813
189.9796 208.4375
354.6000 298.6875
261.5714 237.1719
193.1510 207.2500
548.7429 257.1875
553.6041 248.6875
545.6285 232.3750
515.3428 243.7813
483.7918 252.5469
478.6000 247.8438
468.8286 249.7656
469.9592 251.1016
214.8857 385.3047
206.2939 416.5313
270.5796 419.1875
277.9878 396.1328
276.0408 414.5781
502.0041 355.9688
497.1918 286.1875
494.3347 289.3398
488.0245 311.4531
474.6572 330.3125
475.8000 318.7188
468.6000 346.8594
461.9592 362.9688
454.8367 377.3984
172.5102 306.5273
155.6776 331.9531
240.0612 493.0547
332.1224 517.3789
431.0816 413.7344
448.4734 436.2500
450.8367 426.3984
447.4449 415.8906
415.1367 463.7324
322.8326 247.4375
295.8817 253.6211
296.7347 265.3789
317.2939 243.8164
354.0000 217.5703
231.4980 461.8203
216.7714 469.5469
231.0572 462.7500
208.7143 463.9063
222.8694 452.6289
228.2408 445.3594
273.4531 319.7813
285.2571 316.1094
283.3224 316.6406
283.2326 316.3281
319.4286 325.5234
328.7632 330.1133
322.6531 333.8359
166.0000 467.7773
117.6857 465.0469
326.7918 231.0625
325.3184 237.5781
211.6571 276.7227
185.7388 317.4219
256.4286 365.1641
358.2612 305.8906
428.7347 345.3359
387.1224 316.5664
363.4286 303.7031
349.6857 311.4648
438.0000 263.6641
380.3265 246.5781
324.8490 277.0234
326.1021 265.8125
328.8979 276.3438
326.4939 268.2656
321.2204 278.8867
314.6000 279.2227
190.4490 271.4063
187.4490 270.8906
179.1714 272.6641
322.6082 278.5703
326.7714 275.3828
190.9551 279.0391
192.0612 277.3438
189.0327 284.4258
193.4000 279.0391
193.0000 289.6836
207.0694 312.0938
204.1673 311.2969
234.3265 324.4180
243.7061 333.2500
267.6326 394.8125
359.7918 275.9453
237.9592 403.4609
510.0204 215.0781
521.4245 256.4531
518.4163 260.8750
495.6286 218.4492
496.9796 259.8203
306.3673 280.9609
274.1510 272.8320
457.2735 440.9375
462.2041 433.8516
388.4082 260.1250
288.8571 239.9766
398.4531 247.7422
295.7347 267.1094
311.5714 263.7813
313.3265 273.1758
295.7469 289.4180
329.4816 294.2695
352.0000 292.9063
385.6898 403.8672
220.9633 389.5391
225.8571 331.9063
209.3265 298.2500
304.3429 217.8008
373.8449 334.5625
153.1837 324.4609
314.5184 215.4570
319.7755 210.9375
179.5918 287.5938
320.2857 175.2031
322.1959 177.0938
301.0816 167.0078
223.0653 370.9336
235.9796 397.5469
248.0449 391.3867
193.7021 396.3477
189.3265 383.9883
190.6163 369.9688
180.4286 379.3516
179.7061 376.5000
171.7143 390.0938
170.9714 381.4922
165.0408 358.0430
192.4816 365.9336
190.3510 367.1484
210.7714 360.6250
201.4531 362.4922
214.1225 371.9063
221.3020 348.7695
244.2571 348.5977
207.2408 337.9844
202.9551 332.7188
389.1224 335.1563
408.9959 356.2813
427.5428 373.4648
354.6122 359.3086
246.5265 357.3242
507.1429 387.5469
209.7837 367.8086
513.2286 411.0000
481.8857 397.1797
492.7306 411.9805
233.9265 378.6953
285.9184 293.0625
442.1429 377.5938
445.7224 370.0469
215.8163 376.0547
425.7143 206.2344
311.7714 236.6875
278.1592 254.4258
350.6531 279.1563
290.0816 244.0000
443.6531 223.9297
329.2122 273.5000
283.2245 242.6094
335.4857 275.6484
401.8857 195.4375
392.4000 168.6172
339.7959 223.0977
462.9633 196.5156
530.1021 202.7656
446.8163 366.8203
205.3959 368.9609
197.2000 370.2656
198.3592 388.3828
197.6816 373.5859
192.7755 355.0469
176.4000 347.7578
390.1918 439.5391
628.0245 425.0547
194.7265 280.5938
322.1265 249.1563
485.1633 254.6875
422.6816 233.0000
210.0490 305.8711
227.1510 298.6875
400.8000 213.4414
278.6286 281.2188
262.5633 238.8203
309.0898 294.3594
318.8857 294.1211
174.0898 379.5586
173.7224 377.3008
171.1633 364.5234
167.2531 381.6563
169.1837 384.4063
169.8735 393.2500
422.5428 265.8750
426.0367 261.9336
442.4286 233.8516
446.4081 257.1250
443.9265 252.0156
329.9429 237.0117
194.3878 253.3125
201.6857 249.3594
210.6490 234.6172
268.8245 223.5547
238.7265 240.0547
260.3918 241.4688
215.0531 229.8750
155.9837 201.5156
232.9184 396.3125
329.7429 210.5156
172.8939 496.8789
125.8286 401.1406
368.2571 341.1875
201.3918 364.3516
384.3184 357.7383
194.6367 401.5117
25.7673 348.1641
67.4612 317.7422
500.5102 209.8281
458.9510 216.1992
269.7143 237.0625
406.9429 236.7188
303.9510 393.4844
198.4490 317.4531
200.7510 318.3750
211.5592 327.6250
217.1143 336.4453
259.3633 281.6563
355.4000 341.5000
416.3469 385.3672
443.5388 367.6523
417.8041 388.4609
408.1510 393.9531
227.8327 264.6445
213.1918 419.8438
225.7755 412.4805
213.7020 412.4648
208.3102 407.4219
213.9592 403.3516
208.2082 400.5469
209.1225 402.6367
430.4000 325.6875
427.7837 339.7500
425.9714 345.0469
312.1674 317.5898
292.8286 301.7617
263.9184 320.6875
253.5184 341.1563
491.9959 303.4688
475.3510 338.6094
476.1021 326.4688
452.7143 345.4063
424.4367 299.7070
410.8123 282.9375
360.1592 313.0625
353.8286 369.9844
320.1877 351.4688
308.0816 328.4922
300.8000 343.5742
199.3469 256.9844
190.4857 286.5625
368.7306 322.9961
360.7388 222.3203
293.2653 235.7813
275.2490 242.2500
295.4245 270.4180
282.6000 276.4063
189.2775 337.6367
226.2776 344.8281
251.0000 341.8984
404.1796 250.5078
324.8776 335.4531
192.0857 299.3281
126.7551 371.7852
454.4857 281.1953
405.4245 290.0000
408.4000 240.8750
405.7796 228.9922
397.3021 250.1094
409.7143 228.7031
399.4653 240.2500
400.3673 235.6055
565.8571 149.7461
503.0694 259.8828
325.8857 164.4766
352.0000 183.3281
349.4122 180.5625
506.9225 281.4844
518.2857 291.0430
347.1796 202.6172
481.4653 280.1953
348.2571 193.0625
347.1674 190.1875
411.3143 376.7891
348.6327 307.9961
357.1021 317.7188
378.1143 379.2461
393.5428 449.5313
387.3429 392.0469
320.2776 127.0234
162.4326 195.8906
158.2041 217.0234
337.9184 246.9219
147.6857 229.0234
150.8286 222.5078
367.3143 226.3477
370.3796 235.8828
345.6857 199.1680
291.8531 193.1875
550.0530 264.4609
549.2000 268.8789
549.1428 283.8203
543.2857 292.7266
41.7755 291.5000
396.1429 343.5000
396.2857 337.8086
400.0408 361.2891
404.7918 365.2656
437.2000 340.1563
434.1633 346.6992
439.9020 348.2891
437.9796 349.1719
439.6653 337.7578
411.6163 354.1641
433.0123 339.1484
437.2286 343.6953
436.7918 342.4766
440.0694 342.8359
443.2245 339.9297
445.6939 336.6406
162.6898 445.2188
187.8000 453.2500
547.1428 287.5625
549.2204 295.7656
199.1143 216.7930
202.6939 216.6563
388.5551 272.5234
389.2735 264.9023
389.1796 265.4922
383.1388 252.2539
385.0857 256.4883
399.2041 244.1484
389.0041 252.1016
365.8449 262.9961
356.9102 266.2500
364.7102 263.3125
357.0816 263.2969
356.2449 258.9023
374.5306 249.0195
389.7551 246.2266
389.8857 241.1875
395.0612 249.6250
405.5143 243.0000
397.2857 247.4844
493.1429 277.9844
498.8082 272.2500
182.3184 371.2891
256.7102 277.2500
263.4000 300.9219
259.3837 302.5117
263.6082 301.4453
254.2041 268.5078
300.2041 297.6367
160.5878 187.1250
133.2816 199.6641
112.5714 192.6484
529.8979 235.4727
276.2653 259.4336
280.9551 285.2813
300.6571 295.7617
294.9592 281.7656
291.0531 297.0078
276.6041 288.5000
267.6776 285.5625
261.9470 366.7227
187.4980 378.3477
174.9959 372.5313
508.0000 317.6641
499.5428 319.8750
96.2735 353.5664
503.2531 317.8633
135.9796 347.5938
468.3878 442.8594
242.1429 352.6836
412.2449 187.3594
340.4000 407.8828
492.7143 289.1875
387.9918 452.8438
189.5428 159.3438
468.1714 228.6211
344.7755 248.3906
350.5143 245.2344
349.1347 252.6563
352.6327 255.8086
351.1143 257.6211
345.9102 258.1250
341.9225 264.2891
303.6490 329.6289
304.3102 327.3750
313.4041 321.0156
306.3878 302.5625
303.0408 298.1445
301.0530 308.8477
295.9184 314.2695
306.6408 310.8242
393.0612 277.2344
394.4163 280.2969
301.7469 301.5352
311.0000 309.5938
313.9633 310.9648
129.8163 367.1250
127.2857 375.3359
463.3918 235.3359
419.7510 242.9961
456.9429 236.4844
82.6000 305.9609
261.2122 237.5156
251.5510 236.5156
259.2204 238.5469
70.4245 293.7695
262.9143 245.9531
79.2857 314.2813
254.0286 235.2031
250.2775 248.5859
253.3714 241.7031
250.9143 241.9844
250.6857 244.7500
537.1428 268.0313
387.1796 458.8750
379.2653 445.5703
421.0898 215.7188
468.0000 321.3828
473.2857 318.4531
456.4408 321.9688
447.1755 329.0859
196.9184 303.1875
214.6286 303.2539
79.0367 374.3320
483.5102 377.1016
418.2286 325.4063
409.9714 317.8164
329.6694 340.4063
390.0816 304.5938
383.6327 293.8203
390.7429 282.0156
399.8204 278.9414
139.7388 254.8516
302.3633 398.6836
502.1714 316.9375
492.6000 312.1172
471.4572 297.6641
481.6572 306.9375
492.2653 342.7266
500.7959 297.8125
317.8939 331.7344
305.7878 315.7656
272.7143 317.2109
309.3224 292.6406
276.5592 328.9063
81.5388 361.1094
326.6776 278.5352
380.0000 241.5781
392.2449 215.3438
104.1265 316.9688
402.6898 229.0000
159.4572 324.1406
394.0408 225.5313
389.4490 222.7148
392.4572 237.2500
388.0000 244.9453
394.5020 249.5625
395.9959 247.6211
397.0245 242.0156
150.0694 442.3281
328.5306 237.9023
499.5714 261.6172
511.2735 266.0781
499.4857 264.9883
495.6531 261.1758
499.7755 264.5977
497.6000 276.1641
376.0816 235.2461
390.2531 248.5586
398.6245 254.3047
396.6122 257.6797
399.4898 258.4375
402.1633 257.0234
381.3102 259.6563
383.1837 263.4375
338.0000 261.0039
311.3469 281.8633
339.2857 283.5625
101.8000 374.5586
319.2857 292.6406
317.9020 300.3594
326.5428 312.9688
178.4082 369.5977
334.2857 329.3984
334.6122 299.7500
167.1714 359.9063
165.0857 373.7344
326.1143 296.0039
327.3265 288.7188
330.1143 314.5313
373.7551 312.1797
436.5510 316.7930
198.9347 340.4063
196.3020 311.8203
191.6286 317.7617
240.9184 328.5313
216.9429 299.6484
208.3837 322.4961
201.2939 328.3594
202.6939 303.5742
218.8327 278.9961
228.9918 276.6016
227.6857 284.1328
274.6122 306.4688
504.0530 358.3789
265.2857 471.3203
343.6408 453.0859
434.2857 306.6992
285.6367 305.0859
463.7347 286.1250
470.2082 278.9766
498.2571 283.5000
478.2000 268.3711
480.3224 271.7188
478.3429 236.5938
398.3428 333.2813
471.4449 233.3594
437.9796 276.3242
429.3633 292.3750
489.1021 331.3203
523.9959 353.8984
441.7143 407.0625
305.8694 380.9531
440.6735 287.2500
437.2041 284.2344
448.9510 283.5938
349.5102 249.1875
305.2286 224.4063
249.6000 206.4141
240.6980 185.4883
222.6816 171.2656
463.3592 215.2969
454.4449 238.6016
510.3265 250.3750
289.1183 259.7617
298.3959 290.9648
180.4653 299.6094
162.7959 388.4688
30.9469 438.4375
114.3469 420.7031
226.4082 292.9688
254.1714 238.4766
341.0612 271.1875
188.2163 232.5391
149.3429 219.0039
174.0816 240.0625
169.8857 205.4219
157.9633 226.9570
153.6163 220.1797
144.8367 210.7500
145.5184 208.4375
140.8449 167.2500
191.5714 255.2031
191.8286 259.5352
199.4041 258.2695
192.2857 260.5938
192.2000 258.4844
191.7959 261.3164
191.9388 254.6289
176.4571 229.8750
171.4000 225.2578
169.5143 216.5859
200.1061 220.2422
212.0939 214.5703
210.1347 242.2422
196.9796 238.1250
196.3878 245.1016
208.4939 240.8555
189.2204 255.3164
177.0531 260.0469
178.9020 260.8711
180.9469 263.9375
212.1429 260.4375
197.4082 229.7148
201.8000 231.7383
187.3184 244.7656
179.8000 315.9844
194.8775 333.1953
199.1306 342.7852
213.5714 362.6250
199.6980 351.0625
202.2653 341.1914
204.7878 347.7188
204.9143 344.3750
205.5102 346.0078
203.5265 347.3125
209.4000 340.9531
205.9796 349.2109
252.4571 214.3906
253.0000 210.0781
275.1796 214.8203
275.9673 214.4297
496.3469 340.0703
220.0000 288.7383
219.7306 279.3750
182.8490 306.5625
187.9551 323.1953
273.0816 285.7266
275.5306 282.8438
283.1837 285.5469
282.2694 279.9375
265.9225 332.4961
269.6041 323.1875
270.5143 342.6328
270.3714 348.0039
277.7755 337.5625
279.8571 332.7188
281.3714 339.3125
271.9143 333.2500
222.3265 388.5000
233.9265 317.3711
299.1347 311.5352
353.5428 343.5938
109.6082 337.6250
106.8367 346.0469
573.8979 334.5625
554.6571 337.3047
580.2082 335.8125
536.6816 301.4023
520.1021 301.8984
523.4286 303.8125
535.7347 291.3750
16.6327 300.8555
96.9143 324.8750
346.2571 375.2891
494.7143 343.8594
528.5714 344.2422
516.9388 321.9297
339.3510 409.5625
483.2449 262.2969
484.8694 242.6016
479.1551 265.7656
471.2653 253.2813
344.2571 417.3281
380.8816 386.0938
428.4734 221.1406
393.8531 217.3125
165.6735 441.3438
95.0367 413.6367
137.2571 144.0391
87.7551 417.0078
95.6531 419.3750
95.4776 417.0625
134.4980 164.9453
524.0204 376.0508
311.6939 266.5078
575.9714 308.1836
318.6286 318.6445
321.6571 325.9688
564.9796 382.9648
346.6449 246.9219
603.6285 165.5938
357.1592 219.1250
631.7551 112.4922
330.7878 289.3320
412.8082 270.2109
35.2000 213.6875
24.6082 231.1406
140.7143 172.7930
100.5061 194.2422
392.8000 309.5000
341.2041 295.7422
401.2653 296.8984
350.1633 331.8164
410.4653 262.0469
52.8980 329.8281
219.1837 313.9609
48.5755 327.6875
278.0204 242.5195
354.6000 256.6406
371.1061 287.2578
353.2286 294.4297
208.4245 307.8906
208.5102 328.1563
295.5266 215.2578
429.0571 275.2227
332.7143 271.0938
269.0530 217.2813
222.8776 203.0742
253.9959 315.6211
25.8327 264.0313
455.6327 272.1563
455.2000 265.1563
335.2408 295.0430
347.2204 281.0938
348.7306 299.3398
355.3061 272.5352
348.3674 282.7422
456.2857 281.0469
305.9592 399.5938
454.9673 361.5781
261.8857 328.4219
433.4694 288.8594
438.8571 288.1211
235.6286 320.8516
230.7429 320.3750
309.0612 232.4688
491.1959 213.5586
338.0939 288.3242
337.0367 291.2031
115.8000 322.9609
320.3959 276.4297
307.2000 240.2695
448.7306 329.8594
231.6000 213.7188
247.9837 172.1172
187.1429 389.1953
659.6204 228.8125
618.6122 225.3906
87.3020 464.9570
93.1388 478.0781
298.7265 247.4141
295.3878 260.1953
50.2367 329.7031
359.0000 168.2969
372.8571 168.2031
389.8123 209.2813
390.4612 231.4844
351.3878 308.9219
324.1714 204.7500
395.1429 222.5000
396.9796 228.5234
537.0653 298.8594
281.5714 287.5586
250.2245 303.4531
139.0286 219.1094
89.1429 218.8984
139.7510 194.7188
139.9673 190.7500
379.9347 370.8281
559.9143 345.8125
302.6572 273.4844
179.0327 467.5000
327.0490 260.3047
165.6531 485.2852
337.1143 213.2969
361.0449 240.6563
282.2000 172.5313
2.0367 317.6563
475.7143 328.1836
40.9429 280.0547
18.1143 304.2813
448.4694 346.3047
188.5306 358.0820
12.2000 310.1445
460.3429 329.3125
4.3306 315.8867
477.3143 339.4844
474.9592 329.8438
494.9225 319.2031
12.7551 299.2188
486.5714 311.3086
684.7795 292.0273
96.5632 310.0898
278.7265 307.1250
254.6327 306.9648
285.5061 306.4688
543.5755 310.7656
404.7755 282.0977
410.7918 270.4844
403.5755 245.7969
408.4775 247.6250
364.7918 233.1563
306.8367 223.7070
319.5388 269.2422
320.3061 284.4375
322.5551 251.9297
297.0816 259.5000
290.7510 260.2539
369.5102 213.2422
246.0163 165.8594
365.4081 353.1484
314.3306 186.8516
312.7429 200.6094
300.6735 187.4102
274.7918 202.1172
249.5673 220.8125
360.6122 198.7344
382.9020 222.9922
405.4898 225.4922
442.8979 244.1250
489.6245 270.1875
489.3673 281.4453
578.7061 319.8359
158.4000 265.4102
121.8939 193.6641
153.2980 196.8125
331.7429 242.3047
322.1714 244.7930
325.8817 238.5000
182.6000 257.6523
199.9265 256.9727
177.1184 253.2383
195.5714 263.3906
522.9510 225.8945
318.1877 239.8516
319.8163 237.7773
532.1918 240.4258
532.1429 235.9648
339.5266 257.0156
537.5837 230.9141
534.0612 233.4375
536.6653 234.2500
385.6408 286.2695
388.7959 278.2500
410.0286 328.4531
119.2449 397.5938
121.8245 281.1367
127.8979 286.4531
397.8163 203.4375
247.0816 278.9336
454.9959 338.7500
456.8326 346.6875
455.6286 272.3867
215.2000 274.4727
216.2612 280.4609
203.7959 261.0742
465.0939 296.9141
287.8367 259.5313
456.1959 304.8203
246.9388 263.7500
249.4980 265.0078
226.2531 260.8594
466.9796 316.4609
231.2000 267.1250
408.8653 303.0742
409.2000 296.1172
272.5714 279.9844
281.5266 275.6875
462.5428 296.9375
278.8245 278.1875
215.4898 225.3633
568.2694 275.5078
362.1224 259.3398
362.4980 255.0313
369.5755 260.1563
378.7469 264.8633
376.2898 264.5313
379.5918 253.5508
381.2286 264.0195
367.8286 254.2344
370.8204 263.7734
374.1143 262.1914
372.2653 266.4414
371.9388 278.0781
356.0163 271.3281
353.9755 280.0859
370.3061 254.3320
371.1837 250.1797
362.8735 267.0156
373.8939 276.7500
374.7837 279.7539
378.2653 277.5391
379.6122 273.7188
378.8817 268.4141
375.5020 272.9297
124.7265 214.6484
241.3469 299.9219
250.3469 317.1328
244.8571 315.8242
246.4530 315.7344
250.5714 309.9180
252.7143 315.5352
156.3102 423.1172
308.4816 256.5430
305.9388 263.2813
308.7265 258.0898
302.9184 256.5078
315.9184 254.1563
310.7143 253.2188
160.7592 304.3125
298.8163 254.7852
286.6816 257.1328
298.4327 314.8359
285.4857 276.8906
326.4081 339.9219
312.9470 326.5938
303.3061 298.4492
332.9306 323.5313
237.2857 198.2148
403.2653 307.6172
411.0653 300.0313
441.4000 277.5586
436.2245 290.5938
485.8857 227.8398
472.2776 283.6680
455.0000 282.6406
400.2939 290.1406
491.4123 277.7500
440.8000 308.9219
494.6122 303.6875
512.3878 324.9844
352.7959 221.3008
353.8286 228.4063
341.4734 224.4375
346.1633 234.9063
358.0408 234.0547
423.6204 182.5000
327.5714 205.6289
515.1510 159.9531
191.7143 326.5156
190.7837 327.6133
191.3265 339.1172
185.3143 301.8438
180.4776 303.0469
181.4490 307.6094
166.4898 302.0742
168.4572 312.4375
146.9837 331.2813
275.4041 359.6875
189.0000 323.5391
119.8857 339.0000
116.4735 333.8750
112.4204 341.6406
122.4653 315.2578
486.5143 152.8594
488.9592 161.2344
376.1021 298.5469
377.7143 291.3398
362.9347 296.4219
277.6245 188.4180
290.3061 181.5313
284.5184 184.0195
282.0735 184.5625
457.0449 163.5234
445.8694 155.8867
288.2571 360.9609
301.8367 383.9180
270.0898 376.0742
312.5674 353.1016
331.2980 369.9375
517.1714 179.7891
176.6000 347.9844
168.4327 341.1992
285.3265 243.5469
275.9796 80.9375
213.5143 205.5430
268.8816 204.6563
289.1429 204.8047
321.1592 200.6211
333.7551 206.4688
342.7020 196.9531
545.1224 292.9688
329.0735 265.7656
352.4612 169.4531
364.1224 324.2969
363.6857 313.9766
375.8898 301.9922
373.3837 299.6563
356.4694 316.1406
307.7469 382.3125
456.4286 282.8125
459.0041 282.2500
422.2122 284.7344
411.6531 279.5156
412.1061 288.6719
408.6735 281.7813
351.3428 226.4375
398.0000 153.9375
391.7429 190.0742
382.2857 176.6680
386.4082 221.9961
386.0245 217.0234
387.8163 206.6406
393.7061 227.7227
382.1347 228.6797
354.2245 216.4102
388.3429 278.5313
119.0531 230.1719
168.2286 237.6172
196.8122 240.2500
210.4612 232.9219
213.9388 201.5625
130.8000 203.8750
152.8000 234.1680
170.2980 226.9531
172.1673 214.3555
186.2122 189.5000
591.3837 263.0742
177.9184 130.2500
180.7347 171.9766
167.5510 213.0703
215.2694 222.8828
212.8163 227.4688
278.0653 374.2813
214.5469 254.2422
203.2000 274.8516
248.0082 223.4375
306.0122 212.8438
237.2939 264.6406
363.3959 213.9336
227.0939 282.9102
231.2367 274.8906
181.9469 258.4688
186.1388 260.4727
164.4449 257.2813
167.3102 260.5781
176.6735 276.7031
169.2082 282.3750
199.0816 265.2500
204.5714 275.4180
217.0163 264.0938
224.4490 268.5469
242.0245 268.1875
248.6816 274.8711
252.2571 259.4766
248.6857 269.9063
254.6163 268.6094
246.3470 268.1953
248.0571 287.5547
216.3061 281.3594
224.7102 281.6875
167.9592 261.5039
158.8939 264.2031
161.8898 282.1172
179.9184 287.5508
58.4571 310.2500
197.5061 297.6133
372.2204 248.2500
531.5469 335.0625
196.2041 299.6875
299.8408 319.1055
321.4572 326.0781
352.6204 218.7500
338.4775 227.2969
339.9633 230.8398
