Right Shoulder
247.3265 201.1563
175.2653 188.5156
210.8857 191.0859
520.2286 203.9063
436.5061 213.5156
226.5429 225.7500
227.7510 220.8281
427.1306 208.7109
426.9184 209.7539
437.4000 204.0781
461.8000 193.6680
333.1224 183.3438
477.6571 160.6875
435.0980 171.5586
388.1674 172.9961
306.8898 215.4219
296.9265 208.8867
370.2653 241.3047
375.9714 238.4141
398.9143 241.6172
135.2041 176.7813
147.8531 180.2500
429.5714 190.3125
430.3184 187.5469
457.9592 302.3750
399.0122 157.3555
218.3020 205.2813
207.9796 200.4141
246.2816 183.2813
431.5714 179.0313
419.4286 177.9180
229.3714 198.3047
435.9020 198.2227
441.4572 196.0391
233.3755 208.9688
244.3796 222.4766
251.6041 223.3203
432.2531 195.8125
268.6286 239.4375
425.1714 200.5117
249.6000 262.1250
337.4081 187.7422
207.0367 203.3125
198.2408 263.8320
197.1225 261.3125
191.1020 251.3516
122.7592 204.3281
137.0939 209.7500
178.0000 216.4258
174.3388 222.7266
203.7714 210.9766
419.7061 241.6641
333.7429 317.0508
126.1306 267.9180
132.6326 273.5547
122.8000 267.6406
356.9225 186.9844
345.4898 170.3398
350.4939 161.3242
133.3510 261.7656
133.6122 245.3477
126.3469 237.4688
131.6286 242.4844
278.4367 255.0781
211.7714 220.6563
225.8571 216.3047
262.6326 214.8984
263.6286 221.5586
310.2082 256.0938
335.2000 247.2305
416.9470 223.1250
471.0041 239.7852
458.2857 230.2031
439.9469 234.0938
438.9714 228.5547
361.8000 253.5742
327.7265 261.6914
454.9837 268.1250
432.2000 241.8672
413.7061 220.4844
412.3878 217.3125
403.4367 229.4609
236.0857 211.5508
403.6245 225.6875
245.3674 213.8047
386.0735 214.2500
402.8041 195.8945
249.0694 178.1094
259.0286 173.3359
411.2857 194.4219
415.1429 190.0078
418.4286 184.0820
249.4735 190.1875
412.9143 203.7500
182.5102 186.7422
411.7388 328.6250
523.6326 198.2461
554.8326 189.1289
569.1633 186.8828
126.8775 165.0977
88.0612 176.2188
232.5428 184.6328
276.5919 188.4531
339.3673 177.9688
400.2163 194.7500
142.0653 202.1055
499.0653 206.3125
507.8612 200.1172
502.1633 202.9297
135.3429 190.2031
202.4286 201.7813
209.2857 199.7109
135.3469 172.5313
129.7878 172.6367
111.0000 181.3242
114.9673 182.7344
112.1714 183.8828
115.0000 181.5938
583.9429 299.8750
644.1470 305.0859
432.8367 179.0000
422.9714 200.9844
417.6979 204.1602
212.9429 186.2422
222.8082 200.4688
223.7551 223.6406
444.3224 168.8438
44.8775 216.4063
415.2245 213.2656
399.0000 193.0625
405.1592 203.6250
491.2612 256.4063
369.6122 226.8203
365.7429 223.0625
362.7469 224.3203
367.6122 213.2344
266.7755 284.5156
261.4653 262.8281
257.6531 241.9844
254.0857 245.0664
253.3265 213.4844
257.6041 210.1680
257.9510 205.9375
276.8408 191.1875
268.2857 194.0156
147.0816 256.5469
116.6245 287.5234
39.4449 284.0469
301.9143 212.2148
359.8490 213.9688
207.1429 198.9688
289.9429 147.5938
593.4408 128.0313
594.3878 129.3086
590.3387 133.1094
189.0694 159.6328
91.0082 127.6797
72.7143 157.1719
61.3224 140.9531
361.4204 284.0234
230.4000 214.8906
251.1184 257.2891
570.0490 215.7461
218.4612 174.3438
443.5674 170.8242
257.0816 222.4531
225.9061 248.5000
237.4694 238.9531
23.8571 213.5313
295.4000 197.9141
323.1674 271.9453
222.5143 260.8789
51.4286 213.9297
320.7347 188.7070
322.0775 197.0469
279.8490 149.7656
277.9592 146.5117
273.2000 123.7188
264.6000 119.4063
267.7714 123.1563
269.2939 117.8125
37.6857 242.6953
45.6000 188.4063
176.5265 155.7813
186.4082 159.8125
192.0816 159.6016
183.9469 152.3516
165.7061 160.1875
166.0980 169.7422
482.1755 196.0625
487.1224 200.5703
456.9265 210.8125
479.1918 227.1016
473.0612 213.6250
490.6122 196.2656
465.6163 201.6719
497.1143 243.2578
523.6122 202.6172
506.4857 181.1641
272.5959 253.9609
297.9429 105.3945
312.2000 102.3867
312.4245 99.2227
309.4245 99.3750
304.4857 102.3750
298.0898 99.6172
468.1429 156.6875
469.5306 160.8828
465.3061 150.9844
307.5143 102.0781
324.3469 97.2891
312.6367 99.1992
303.5714 100.4375
315.5714 231.9219
290.1877 249.7891
316.1714 116.5859
316.2531 120.1641
312.5918 112.1094
317.3878 111.2969
291.5469 227.8594
326.8571 111.6406
125.9265 213.9922
390.0939 294.1367
209.0980 214.2266
209.0980 209.2773
206.9429 210.5117
213.1224 213.9844
220.4490 209.4336
210.7102 218.4531
213.6735 218.5859
127.8571 192.8828
127.8367 204.4883
131.5102 204.2344
128.2653 199.8047
184.5102 243.7344
181.9878 254.9922
135.5061 248.0078
447.4327 269.1172
397.4490 219.7305
544.9714 303.3750
379.2449 160.7695
403.6449 157.6172
401.7265 161.5000
54.8490 143.9375
324.6939 159.9141
441.9184 285.9883
455.5714 281.2305
462.4531 270.3438
438.9388 262.4102
449.9877 281.6563
431.4490 280.1836
436.1877 285.7695
516.9183 281.6211
257.7143 205.4531
144.0000 222.7070
211.3470 251.6992
346.7347 184.1484
319.0857 183.2344
402.7469 189.1484
224.8571 143.6680
362.1021 253.0313
201.8000 133.1328
368.2653 253.2188
270.6327 185.9063
216.1469 136.7813
561.1428 191.5703
559.3510 186.8750
539.3918 182.3750
521.4000 171.2188
496.5755 171.7227
491.4000 159.7578
478.3143 167.3203
478.1224 169.3828
247.6367 244.4375
244.2367 253.4063
274.8735 263.9375
277.9878 250.2109
295.9919 267.5391
503.7878 339.9375
506.4000 189.4727
500.4408 190.0625
489.7551 202.1875
483.5143 204.3984
478.3796 210.1094
475.9143 218.8906
463.7837 225.8594
461.1306 242.8984
210.2245 245.3008
190.8694 253.6719
222.2653 375.0469
236.1184 383.0820
426.1429 265.1406
453.1183 261.6406
455.6531 259.8281
447.4449 268.1563
423.9510 271.6543
326.2939 155.5156
298.0612 168.4609
291.9102 165.8398
315.5266 164.1875
347.0000 150.2578
251.7755 247.3281
232.9714 242.1563
235.4000 247.7344
208.7143 252.0469
277.4327 213.5078
232.9429 242.7891
304.7347 212.1445
302.9633 219.2578
298.8571 220.4844
299.5265 218.4531
305.2000 217.4531
312.0122 221.0352
314.9469 218.0547
146.4082 290.8711
122.8204 276.8438
333.4653 169.6094
329.9592 167.9688
211.6571 192.1367
208.7265 190.5781
233.9796 224.1992
377.0286 190.0781
428.7347 211.4336
396.5102 198.1953
378.9388 188.9297
365.0000 204.0586
442.8000 178.7813
395.3959 228.0156
329.8939 164.4844
340.7959 150.3320
325.3633 163.3438
321.3755 164.1367
317.5796 165.7852
318.6326 174.2070
193.9592 155.3906
190.0327 154.5234
195.2612 158.1641
305.9143 175.1563
319.1143 169.8945
198.1714 161.7344
197.3633 162.5781
204.5347 165.2930
198.8000 165.3438
197.0000 163.4375
214.4816 180.6328
211.2694 185.0977
247.4694 181.6211
243.7061 192.4688
280.5633 211.5313
363.8082 169.3242
225.9184 253.7891
510.0204 151.6289
524.6000 151.5234
530.7959 160.5000
536.9673 159.8789
511.1224 156.6250
243.9184 178.1484
275.4898 184.4023
476.0816 278.4102
481.4694 286.8320
399.6735 164.5000
283.3469 149.8242
426.2490 175.3789
305.3265 163.3281
292.7551 171.5234
275.5306 168.9766
301.3061 183.6563
332.7143 170.0469
346.2571 175.9102
398.8408 285.1094
202.8898 246.9844
218.2449 260.3047
206.4775 257.0156
320.4000 182.3203
407.8857 227.2656
189.8204 214.3984
331.6000 184.7656
336.6122 179.6563
189.7959 201.6250
328.2857 113.6094
330.9918 110.2969
305.8163 112.5625
196.0939 213.0195
223.0000 228.1406
225.8571 228.1914
175.6735 223.3516
189.3265 230.0039
203.4939 223.0156
195.2449 221.1016
204.7592 223.6563
195.3224 224.7188
180.9102 232.0781
178.6122 231.8516
197.4122 224.9922
195.2327 230.2109
213.4571 236.8203
201.4531 223.5430
206.5184 240.0781
231.8490 211.2539
258.1143 201.3984
224.6163 208.4336
226.4082 213.6094
383.8408 218.6250
424.8898 212.8438
449.0286 220.0547
348.8571 229.4063
256.8612 209.7031
507.1429 206.3906
223.3143 207.6328
515.6122 222.1406
495.6000 223.6836
495.1347 221.5781
235.7878 259.1953
329.4122 177.0625
460.2898 248.3438
464.9878 248.7227
219.2367 247.7344
437.1429 161.7500
318.8000 196.8438
298.3388 206.4805
359.8123 222.6445
293.8041 211.9063
447.0082 171.4219
339.7265 215.0000
281.9184 202.1641
337.1061 196.2148
415.4000 142.6953
401.6082 120.9063
324.4163 157.9531
464.4857 138.6250
517.4081 136.9531
475.2245 254.8125
212.1184 254.6094
216.6286 251.6016
214.3918 267.9141
205.9429 247.2969
209.0367 230.9023
191.0000 203.8281
392.4041 277.8555
623.4857 279.8047
214.2245 218.3672
366.4286 160.2813
521.9796 209.5469
431.6939 179.0000
224.1225 203.6914
245.2612 185.8125
396.4286 156.6172
286.0000 192.4844
264.3674 123.3203
309.0898 176.2227
338.0286 190.5508
208.6449 208.6055
207.0980 216.1836
207.5306 216.5273
203.3265 217.0156
206.4082 221.6484
201.7592 226.7188
429.2041 161.0391
433.4000 158.9023
448.1714 155.3750
457.9510 153.2734
458.5469 151.7578
272.6041 149.1563
187.3673 170.6953
191.7429 169.7344
200.7796 170.3281
260.4490 155.0313
233.3143 174.9453
241.6082 167.7578
201.4367 161.7500
154.3061 141.0469
230.5510 328.8477
337.0490 141.6680
188.5796 303.7148
148.3224 247.6250
385.9633 274.2500
216.9673 255.1953
396.0490 265.7578
198.7265 229.2461
41.4735 267.6055
67.4612 246.3750
499.2490 150.5273
470.5592 150.6563
273.6572 138.6250
419.3184 174.6875
306.2531 355.5859
224.2653 202.0352
224.7918 202.8750
223.5796 209.5273
253.1755 208.7070
321.7429 191.0938
401.3428 209.4297
436.2653 225.9922
480.8408 202.6055
452.7714 226.7422
433.6979 244.9531
240.8979 188.3945
218.3429 244.5313
236.4490 235.1328
231.5959 235.6406
226.0531 229.6875
228.5061 238.1328
238.7714 221.4453
228.7143 235.5586
437.0000 219.9375
436.8612 221.5313
432.0694 229.0430
320.2980 228.0430
309.8000 228.1797
288.1633 199.3984
258.8000 221.9766
464.7388 202.1094
482.5020 222.3203
483.8775 227.9063
452.7143 217.6875
429.5714 170.9961
428.1755 166.8438
371.3918 194.9375
360.9143 233.7305
337.3796 233.0391
328.2449 232.1016
325.0000 237.6367
211.2000 182.7656
202.6000 199.8438
381.5020 220.8398
360.7388 173.6094
295.7551 179.8828
280.2939 184.3906
293.7796 199.7031
290.3347 191.3281
203.7510 194.9766
223.6082 205.6875
238.6572 201.9141
415.4204 248.0156
331.8163 279.9531
235.2000 250.0156
126.7551 244.0508
409.2286 145.3281
380.2000 153.3125
422.8000 156.6563
426.3673 151.2813
420.2163 148.3906
421.8571 143.5273
417.9551 158.7813
424.6122 153.9453
574.7714 111.8945
561.1224 233.4570
329.7061 99.5313
353.1429 116.0313
351.2245 111.5391
579.9020 226.6406
559.0286 223.8008
353.8898 128.0273
531.3878 234.0039
346.5714 122.1875
350.6449 118.5000
433.2245 285.1484
392.2000 186.7070
408.8979 206.2500
385.4286 249.1719
413.0857 256.2344
420.1918 235.8906
384.5388 123.0039
164.9796 146.3789
172.0775 145.3281
353.8571 157.3125
169.8000 147.8125
139.7143 135.2813
395.2082 137.5430
396.2776 139.1953
370.3592 148.1875
332.3918 146.3125
552.9020 220.2617
550.8449 224.4766
550.6938 220.2383
552.7143 220.3125
46.0204 178.8750
416.0204 208.0313
424.8571 214.6875
413.8694 209.0938
413.4980 208.1172
431.4204 201.0313
436.2122 205.1953
442.1102 213.4219
431.9429 218.1563
433.6776 211.5117
430.7551 209.1328
453.0694 204.3906
456.7714 208.7969
454.9796 192.1719
453.4898 208.3047
452.7918 205.6172
449.8571 215.6563
165.0939 247.9063
148.4939 259.0000
551.6000 225.2188
549.2204 227.9063
215.9388 128.8516
199.0204 133.8633
397.6571 183.1367
402.4000 164.0977
404.5674 160.8359
379.5633 155.4336
356.0816 160.8945
358.7143 161.9531
354.4000 159.4766
354.0735 145.1445
345.3755 154.7813
349.1021 155.8906
349.1224 158.3750
352.4000 158.7617
376.4204 139.1367
398.0000 132.5742
395.8286 132.8281
395.0612 137.0234
361.6041 155.0000
360.1429 163.8125
528.8979 188.5313
526.6000 178.5938
180.7510 324.1797
284.3020 208.1094
274.6000 212.8203
273.6286 214.1133
277.4041 213.1953
297.7755 200.1875
324.0408 218.7578
131.0531 139.5469
131.5714 132.9375
115.1429 133.3516
525.0735 217.8125
324.8367 208.1250
313.5347 219.8750
309.6286 222.5078
305.0816 221.0156
308.6694 223.8125
301.6571 221.7500
295.8286 217.2813
254.5878 273.3555
196.0898 292.2148
188.9143 276.5781
518.0000 181.3984
511.0286 191.6328
115.8245 232.2305
507.0980 194.6133
161.1837 228.9297
484.1265 304.7734
269.5714 247.2070
412.2449 124.1719
359.1429 264.6758
517.5469 182.2188
465.3878 332.5391
192.5714 98.7188
490.3755 176.2969
362.1224 139.1250
370.0571 131.2109
367.8449 128.4375
365.0735 135.7969
363.4898 140.3555
361.0408 153.6250
363.5959 139.9922
341.5469 238.6445
317.2490 205.6523
327.6816 194.7266
320.8123 203.9063
314.2653 197.0703
310.7510 197.2617
325.6326 195.0508
340.2082 184.4961
366.0000 177.1094
363.0612 175.3242
343.1021 196.5547
351.8000 201.3125
351.2245 186.0547
145.6735 233.2227
150.1429 235.9414
478.5266 174.7266
433.9959 168.8555
462.5143 178.7969
77.0000 244.2578
263.5061 154.6875
268.4000 152.1406
277.5388 150.1445
81.9225 242.6758
259.1429 158.9844
73.0000 245.0156
255.9429 146.9766
258.8000 150.4766
256.3429 148.1875
258.2286 148.7500
261.2000 148.9375
541.8286 235.2188
389.2449 279.0977
411.5510 256.2656
469.8490 193.4922
485.6327 191.6172
483.0000 197.6016
479.4286 196.3438
464.0041 196.5273
204.6245 220.2109
207.3143 207.9883
109.9918 263.6719
520.7347 290.8203
424.1714 248.2188
422.4449 243.0039
331.6367 271.5000
399.6326 226.5000
398.8408 219.2266
405.1796 212.8125
407.2408 209.4883
147.6816 197.2773
314.6776 300.0273
508.4408 203.8750
504.4163 203.2266
492.3143 193.3672
498.5061 188.8125
504.3061 214.9883
547.9143 189.5313
331.6326 187.2773
319.6979 178.6367
296.8776 174.9258
292.0204 173.2422
235.9714 192.4688
101.1714 241.2539
332.1510 172.7305
430.0000 155.4102
399.4286 150.6563
109.7225 180.6641
402.6898 148.0000
124.4041 200.3477
404.7551 152.0313
402.0204 156.0859
392.4572 151.1250
393.4000 152.9063
398.0612 155.1563
395.9959 153.3086
398.5020 151.9453
168.7796 278.5391
329.9143 157.4727
506.1021 179.9766
514.9388 166.9375
495.7388 171.0430
493.8163 174.7031
498.0000 173.9531
497.6000 180.5156
374.3755 153.3086
390.2531 153.4844
403.6572 155.2031
401.8367 158.0781
409.7265 157.7227
416.6367 167.5586
393.7184 155.3125
391.3470 154.0391
361.4000 146.3633
328.7959 171.2031
348.5714 170.1406
121.5143 232.5273
319.2857 163.7344
336.3510 174.7188
326.5428 179.3125
202.9796 231.0391
339.7714 170.0117
332.5388 179.2188
192.6939 223.0781
178.6857 227.8359
332.3714 178.9727
335.2449 181.7734
337.1674 176.8125
370.8735 184.8203
429.4245 181.1953
216.4939 215.1563
224.3184 197.0352
216.1306 203.0820
257.5714 206.1563
245.3633 178.1094
236.2612 185.6406
224.4122 189.2344
235.6490 183.4180
250.2163 187.3711
262.3959 192.8125
259.0694 198.2344
313.6735 208.5000
530.7388 251.4102
294.9184 290.7344
379.1388 261.4063
430.0898 182.9375
300.5919 205.9180
478.2000 182.8125
480.5918 185.1797
498.2571 184.5000
488.6000 174.5742
487.4734 176.8984
494.1143 157.4922
403.5714 228.5156
487.9388 169.1016
449.3673 189.7852
437.6653 175.8906
518.4245 211.9844
519.8898 209.7969
393.7551 257.1563
305.8694 261.8125
444.6327 174.1406
448.9592 169.3672
439.2163 168.8203
342.0000 162.5781
293.6286 151.5313
241.9265 141.9375
231.0408 120.6797
216.2735 109.9531
475.1877 149.1797
464.4653 160.4492
481.8571 145.7461
295.9102 166.3047
294.8286 162.4336
219.6000 191.1055
187.7755 213.0039
44.3347 253.0000
142.8571 222.9844
231.7959 190.8438
314.2204 160.7344
341.0612 188.8438
199.5061 145.9297
165.0980 137.1445
179.9592 159.6641
187.3224 147.2969
185.4408 149.0625
187.1102 148.5781
184.0204 152.0391
189.9224 148.3750
202.5755 133.1250
200.1429 156.5547
198.4000 173.9688
201.3388 178.6719
198.7143 176.0313
197.8694 171.5156
200.1225 157.3125
196.0612 163.7070
195.9510 161.6250
201.1143 144.6797
197.0000 153.0703
217.0327 152.5234
230.1673 154.4141
217.7265 161.7070
216.8775 158.5000
218.3306 161.8750
224.1673 165.2930
194.2898 177.5117
184.7265 177.1484
180.4816 180.1875
179.3837 181.1250
208.4449 171.5625
212.6735 164.5391
217.4286 169.0664
190.4122 173.6094
196.6000 269.8359
202.9592 269.6719
200.4653 277.5156
196.5388 282.5625
196.9959 276.7266
200.0204 270.5625
203.1102 275.6602
202.2286 278.5313
196.0245 278.2344
198.4816 275.0859
203.8000 278.0234
200.8857 277.8984
264.2775 144.9922
255.7347 155.3906
284.8041 144.1797
283.3510 145.4141
523.5143 256.8086
236.2000 180.6914
233.2612 181.7813
189.7796 181.6875
201.2776 178.4688
274.2653 216.1250
277.0000 215.1016
280.4000 220.1875
278.4000 219.3516
279.0735 194.4375
278.4694 187.8438
288.2776 189.2695
286.4857 197.9453
291.1714 188.1211
293.5714 186.2188
292.8817 191.5625
283.1592 182.5000
248.6531 260.7500
250.8082 186.3477
307.4449 184.5313
359.8123 205.4063
93.0939 190.8594
90.3796 187.9688
575.8776 241.2969
568.4000 248.8867
576.3387 242.8125
536.6816 221.1367
530.2653 220.3359
531.8857 214.8906
543.6041 202.7813
26.4286 228.7188
117.8531 186.6875
376.6572 249.0938
494.7143 276.7813
541.7143 274.5781
522.4368 231.9688
359.6449 308.1563
485.6939 161.5586
480.5755 154.5156
469.5714 162.4648
459.2245 166.3750
360.1918 307.5430
417.8612 275.0000
434.0939 132.8320
410.1633 119.4375
161.8612 313.6250
104.2122 277.8906
144.7755 108.9297
93.5347 270.3516
89.8980 273.3125
95.4776 274.0938
137.5429 114.6719
547.2245 243.3555
328.2367 174.1875
599.8000 250.4102
328.2000 266.8594
335.4000 259.2969
566.7755 280.3203
354.0245 206.1875
608.1510 148.6602
363.7102 181.0625
668.9796 104.3438
360.4694 238.8828
430.4000 205.0273
43.6000 170.5156
35.0898 165.7109
205.0816 184.6875
113.4000 123.9961
395.1714 195.5000
377.8163 202.5430
388.1224 199.1953
361.5102 195.5039
418.2898 149.5078
59.4000 175.6250
247.7551 203.6406
58.0857 171.3750
298.2653 181.9570
364.2000 186.1719
385.7673 197.2969
375.4980 195.0898
263.0530 192.6563
258.0000 217.0313
311.9755 144.5430
434.5102 231.5977
341.5306 222.6250
274.1306 141.1094
226.5510 130.9375
260.5061 267.4922
33.2531 210.9531
467.6122 171.4219
460.0000 180.9375
352.6163 208.0313
355.2898 205.5156
361.6449 205.1094
373.6735 195.2617
348.3674 200.9531
478.9143 167.6680
333.1429 286.1172
464.4041 253.0469
293.6898 244.5859
448.0204 169.2227
455.1429 176.4922
260.5143 236.6328
255.2571 237.1875
318.3469 148.7969
531.9143 186.9141
347.0653 200.9336
342.3265 199.3906
110.5714 261.8477
327.4000 227.5391
315.6000 181.5078
453.4000 281.9727
228.0000 166.8984
254.0653 120.0469
182.8571 232.6445
660.8735 202.4805
622.4081 192.4844
82.9510 277.8398
73.8082 276.7383
311.0041 196.7539
306.2449 193.3438
50.2367 241.1094
368.2857 133.7656
377.1429 136.8359
400.0327 188.8438
394.6980 187.6484
358.1224 258.4727
324.1714 173.8438
403.7143 186.8555
403.0204 195.2656
541.0898 153.7344
304.2449 184.2383
269.9796 211.8125
147.4367 139.9805
90.5714 114.8164
149.2000 105.8594
148.9388 102.3438
394.6204 233.9727
578.1347 250.3438
342.0531 200.7500
182.0857 302.1250
347.8245 183.2695
180.3469 311.2813
354.2000 144.7188
387.7388 171.1875
289.2286 122.3086
48.4939 222.4180
481.1877 226.0273
125.7878 201.3828
85.0571 204.7500
467.0408 229.2578
190.6204 238.9609
57.8000 216.4531
473.6163 229.4688
53.0653 215.7891
485.4326 222.9141
492.1143 217.3750
513.2734 211.2500
61.1469 213.3281
500.4572 204.7539
675.5878 172.3867
114.8939 193.6406
276.8531 187.1250
254.6327 191.3359
275.8531 198.4063
522.6000 175.2813
411.8163 171.3906
412.2735 178.6953
410.6408 179.7344
422.9755 166.0625
363.1429 163.7578
299.7592 154.3359
340.5510 172.2109
332.0408 176.2656
336.8979 177.9609
343.3184 187.1367
345.9102 191.7695
385.4490 155.4297
259.5837 126.2109
355.8367 290.0781
314.3306 121.4141
314.3224 129.5938
318.9020 132.7773
283.7061 138.4453
269.6000 138.8906
366.5918 148.5313
395.5184 164.6211
415.8123 170.3672
456.1224 170.6875
495.5510 196.9102
501.7837 191.8164
582.4939 215.4219
160.0571 157.5000
178.2367 137.3359
189.2816 134.2930
341.4572 146.9844
335.3306 144.4766
335.8571 138.5000
188.0980 149.1016
192.5959 161.3008
189.8612 158.3789
193.8612 157.0703
536.6898 136.4688
337.0898 150.2734
338.2653 149.0898
540.8123 143.8516
540.3715 139.2109
354.3306 151.7656
551.9102 134.8633
549.2327 129.1875
543.9143 138.1875
398.4000 181.9531
400.7347 177.3125
407.9143 228.9453
88.6326 233.8438
125.8000 197.6289
136.4449 194.9531
416.6898 170.1563
255.0000 181.8906
461.9020 228.1250
463.4245 233.8125
496.4775 202.0313
215.2000 179.2227
216.2612 185.4883
226.0204 169.8438
501.6000 205.3516
280.8979 169.1406
467.1183 208.1367
269.2653 176.6094
267.7510 178.0625
240.8367 173.3203
482.5919 212.1641
243.4041 176.6484
422.0571 198.9766
414.3673 197.7031
277.7143 166.5469
285.0612 169.7500
473.1714 189.3281
285.1061 173.5000
240.7755 184.3242
595.2980 184.6289
359.8979 176.8125
357.9306 166.6719
359.1061 168.0313
375.0408 168.3789
376.2898 177.6719
379.5918 173.4883
384.3143 180.6992
381.0857 167.7031
370.8204 178.9336
372.5714 171.1563
363.1837 186.5195
361.5306 203.3320
360.2775 175.1758
362.4734 170.9023
371.9388 179.0430
372.6735 180.0469
371.0041 183.4141
388.9510 192.6563
380.2204 195.2305
384.8163 188.0117
382.4286 189.3438
391.9592 189.9453
384.9878 190.4844
154.3102 160.5078
274.3061 197.0273
268.7143 202.7266
265.7143 211.3320
258.9918 209.1523
268.5061 207.8789
271.9755 201.5391
141.9673 303.9453
342.7102 175.7188
339.6326 180.1563
340.9306 176.3008
338.3143 172.3438
340.3102 178.0313
341.7306 181.9219
166.1714 190.3711
335.5510 181.0742
332.8204 169.7422
339.8367 185.3438
337.6286 189.2813
338.9592 191.7305
338.0735 186.3125
335.9388 187.5898
350.5878 184.3125
359.8939 180.9961
375.5510 175.1875
416.7632 174.3906
447.8163 151.0313
454.9020 142.4219
461.9714 131.7930
476.0163 147.0781
481.7143 175.5625
440.3102 155.1406
491.4123 171.3750
485.9714 135.7578
485.9796 179.5586
552.1224 176.4531
365.4000 145.7383
353.8286 144.8750
345.0898 148.4766
348.7265 149.0625
390.1877 144.9375
411.4163 131.3125
336.4612 141.9688
528.4408 112.7266
202.5306 190.1797
202.1918 179.0781
205.4816 180.7773
196.8000 192.7422
202.9755 193.0547
226.1021 178.0156
204.7673 163.6953
198.9878 171.5625
254.2204 210.3750
326.2286 232.2852
275.8571 202.2188
118.6490 255.0625
116.4735 257.0000
124.2735 255.7734
120.8980 252.4453
490.9714 113.8945
507.0204 116.7188
408.9592 183.3203
416.5714 172.0938
421.3796 174.9063
290.6041 127.2813
292.9020 121.8750
293.6041 118.9805
291.4531 133.0000
472.9877 117.7422
466.3102 118.8438
357.5959 221.9453
354.8776 243.0938
328.4572 245.0430
354.7551 233.6641
367.0694 226.4375
519.6449 132.7344
175.1755 275.4688
171.9673 268.6484
301.7347 174.9922
317.4694 140.0000
229.9714 159.6875
281.4081 162.7422
304.5306 159.8281
328.8000 158.7266
347.0000 157.1406
351.2449 150.4922
549.7592 250.1875
338.1837 193.9063
386.2939 149.3906
369.3959 181.7031
378.3061 189.4648
375.8898 182.9297
380.8286 195.3125
383.4082 181.2188
348.6286 223.4375
482.1429 167.9180
482.0367 159.2500
440.6531 157.8281
431.2449 159.8984
427.3388 174.0625
435.1224 160.8750
371.4857 143.1250
396.5306 83.4375
394.6163 122.6953
400.4408 119.7344
400.2531 145.8555
400.9143 153.6719
402.3469 152.0313
396.1714 153.8945
394.2939 165.1563
347.7143 177.3867
404.4000 209.6250
115.2449 178.2813
164.3429 169.5313
185.5143 173.7891
199.0980 170.3594
208.0612 158.9688
164.3020 157.9141
175.2000 168.2578
188.4449 161.2266
204.1347 156.0742
212.2041 129.3750
586.5021 182.3789
239.4735 130.2500
242.3510 141.0313
228.9796 148.1758
228.8857 151.1875
222.9592 137.6172
252.4000 239.1758
220.3388 151.7617
192.3755 208.0781
260.7184 138.5938
307.6163 135.5938
228.4082 205.1563
349.8776 139.5117
248.6000 175.2734
244.2122 184.0547
238.6449 180.1875
237.6327 184.5664
220.9061 183.2109
222.7510 181.5391
206.9796 179.5781
206.3020 184.0938
221.7551 174.5000
219.2653 181.2734
245.7020 175.7422
244.0408 180.8711
259.6939 179.5938
273.2204 172.3320
269.0245 176.9766
273.3715 173.1523
266.1510 197.9258
270.3959 175.8359
258.6735 181.3828
242.8367 179.0156
241.3184 180.4688
164.4694 216.2578
165.8000 196.2148
174.0490 211.8359
193.5102 192.3125
71.4204 230.6250
208.5428 196.9531
350.4734 152.1875
543.0327 249.7500
197.8286 208.4688
335.4449 181.8008
344.7388 168.7188
350.1959 160.6250
338.4775 171.6094
343.6735 168.9258
349.0653 167.2773
349.0286 165.7500
196.6041 207.0859
201.0367 204.0938
215.1592 191.7852
217.0327 199.8594
211.4041 195.8984
297.0082 217.0313
104.5714 205.0898
273.7592 228.7500
295.3429 229.5625
95.0653 209.6758
93.8653 229.8125
225.7959 211.9805
111.8163 213.9297
206.8571 229.4219
220.8000 218.2500
199.8571 235.1797
269.9102 180.1914
268.0775 185.1875
279.2653 199.1133
261.4980 185.2305
265.7918 237.0391
206.5429 217.5313
255.1225 199.0742
183.6163 235.6914
264.5143 190.9727
266.6816 203.4922
297.5510 190.8555
166.4857 232.7734
488.7184 176.6758
475.1429 185.1406
471.0000 193.8438
483.6694 182.2266
475.0612 191.8711
466.7143 191.8750
422.0286 196.3750
430.3061 197.6094
428.6082 195.6875
436.7796 191.1406
444.5225 198.2500
446.8000 192.4219
450.2980 187.5391
447.3918 195.5000
454.6000 188.9063
477.3061 183.6172
475.8000 183.5156
496.2000 176.5156
511.0000 171.1250
500.1184 170.4336
500.2163 172.8125
466.9388 183.7578
453.5266 192.6250
451.7592 197.3281
419.6490 186.6875
408.1592 191.2734
107.3061 302.7969
227.0286 200.3281
295.0408 339.8672
332.4081 271.1133
335.4081 246.3672
310.3020 269.2188
257.8898 180.6250
120.7714 344.8477
235.5714 145.2969
363.5469 149.9297
254.2041 172.3867
137.3878 248.1797
171.2816 166.7344
207.1306 164.0234
410.2327 312.1641
413.1429 311.1406
408.7878 317.8281
157.7755 217.9258
410.5265 138.1484
372.7755 146.0000
359.7673 139.1250
179.7755 223.4258
348.4857 162.1875
349.5265 163.6172
368.5674 159.0117
352.6000 154.4961
637.9592 224.8594
344.7388 155.4180
236.0694 197.2422
201.9714 189.6992
202.7265 188.8398
203.6326 180.1680
200.2653 180.8984
201.2041 186.8242
188.3551 192.2188
104.7551 183.9219
170.6408 176.1172
144.0000 189.4492
495.8735 123.9297
511.3714 132.2813
