Right Wrist
110.8775 301.6836
115.3469 313.6328
366.3878 390.9219
299.4735 382.4922
424.4734 398.6719
190.5551 419.3438
158.5755 414.7813
192.4531 412.4648
133.1592 248.0938
81.6898 273.6055
175.0286 419.6563
177.4000 410.1758
197.4939 407.3281
391.8204 341.2734
332.6327 339.5000
376.3143 338.6641
353.5102 315.1094
267.8286 337.4297
384.7388 441.5781
359.4939 422.6719
356.4204 476.1563
235.3469 408.3086
278.5674 400.5156
140.8898 418.2500
377.1347 412.0938
336.2816 364.1719
158.4000 411.2695
385.9592 416.5469
350.8979 407.2422
247.5878 416.3242
199.9429 418.0625
169.6082 422.0313
360.2694 406.7422
188.5918 426.5781
94.9755 243.4766
223.1021 273.9727
264.1633 257.3555
361.1510 359.4688
164.3143 306.0586
170.5633 338.0938
163.8122 410.5313
465.0408 343.0352
520.3469 308.8203
479.1837 301.9570
215.3592 338.6484
229.9225 337.6719
228.3959 346.9531
212.0245 357.6250
220.4694 360.3008
410.4939 353.5352
329.6735 362.1328
278.6449 388.4102
260.0041 394.4531
227.7102 392.3203
202.4286 387.7070
449.4163 263.4219
448.8817 254.5000
462.8571 251.3672
470.2653 237.0156
495.3592 225.7930
540.5102 232.6211
537.2408 232.6719
528.0817 237.4844
537.2857 235.3945
543.2734 240.6797
549.1510 239.1250
568.8694 235.0859
592.5714 234.6094
320.9469 331.4219
352.2122 371.9219
350.3837 372.4375
349.1633 380.8281
328.9551 372.8125
319.7674 390.7188
314.6530 382.3320
322.6122 381.6016
323.3143 385.3125
319.3878 383.0469
301.6367 378.7813
286.8857 377.3281
302.9633 381.9414
294.8939 371.1250
254.3061 382.2813
258.1429 385.1641
270.8817 385.9531
261.6041 382.8281
323.1633 315.0469
308.6408 311.2656
300.5428 318.3750
400.3429 326.0703
398.4694 331.6641
393.4122 334.4258
384.2816 333.2813
425.4000 313.3945
234.8286 341.1211
225.1061 346.5000
426.7224 374.7188
200.8898 366.4180
209.3429 294.7109
475.9184 239.3125
491.8286 299.2891
403.5714 390.8242
417.5510 418.6445
347.3673 196.6250
353.2000 139.1328
370.4326 300.6250
374.3796 239.3438
344.0816 428.6797
425.2327 274.1250
370.8367 251.2969
350.5306 253.7266
325.9796 268.6563
324.1755 284.8438
339.5796 297.7148
356.0000 275.8672
320.5510 341.8438
592.4857 450.3398
475.4735 287.8281
264.1714 405.2422
274.0694 312.7031
142.5551 398.0781
248.7061 333.6328
179.0163 410.0742
199.8612 385.2969
188.5959 394.5508
194.0898 398.8906
506.1429 313.6875
529.2245 312.9375
528.5184 315.1094
540.6082 278.9453
436.4612 351.3750
425.8776 263.4844
319.8123 212.8594
310.0531 237.2891
304.0000 243.5938
292.5918 262.9531
319.5714 167.2500
358.7510 165.1563
332.7469 157.5625
357.6490 251.7813
368.3347 430.4805
428.6694 209.5039
423.4775 208.4883
523.3387 202.5938
138.0531 229.1602
103.6980 250.7734
205.5143 297.9727
442.8571 423.0000
470.1469 403.0234
332.4408 417.5313
445.8612 376.4063
314.1918 416.2500
468.7551 373.6914
434.8694 393.9063
458.8653 418.0000
333.8776 406.7500
159.9429 454.4688
443.4286 240.7188
520.1510 208.1172
394.3673 474.6328
497.8776 270.9453
203.9184 420.4805
156.8490 242.0430
121.4898 263.8984
49.9143 300.1328
241.1592 304.7539
306.9102 262.0781
301.1592 201.5625
340.0000 308.0000
205.0898 291.5156
222.0735 313.6953
232.3143 324.2656
215.4572 318.5938
212.8449 316.5195
200.5714 341.9414
230.5633 306.0078
100.0408 313.5352
453.9633 285.5703
453.1674 311.9688
516.6694 263.4102
226.9755 271.5625
464.5266 367.4063
146.0816 275.5117
170.4694 288.7891
133.0000 275.1602
81.6122 295.8398
399.2490 329.0000
103.9306 297.8398
488.8163 372.9102
583.6122 365.0195
585.2939 371.5586
275.3837 271.1641
291.1021 367.4570
212.2041 436.4141
223.8939 266.1016
330.0571 359.3750
74.7918 358.0000
92.6612 337.1836
261.7959 312.7031
481.4000 399.3789
444.0000 393.7422
380.6122 406.2227
517.5959 370.0625
191.6735 368.9766
263.5020 326.6563
302.8653 342.9688
268.7551 312.5156
264.9265 334.8359
262.8653 336.7188
353.4408 280.7500
299.0939 319.2031
294.1837 323.9414
570.4857 333.0234
385.3714 391.5234
209.8000 309.2891
199.3959 322.5000
400.5878 416.7344
564.9225 259.7031
585.8857 294.1563
578.7061 303.6406
216.9551 356.8555
188.3674 339.3203
333.5878 270.9219
318.4286 471.1875
502.8449 262.8594
260.3143 374.6719
177.6408 409.8945
176.1755 391.1914
388.3143 431.0820
403.6612 406.9531
626.5306 227.1094
614.2449 210.7344
575.1429 210.3633
96.1225 303.9922
426.6408 283.8438
431.4775 277.3477
371.0571 295.1406
375.1633 297.2656
377.1102 295.5625
563.8367 263.3125
560.1021 259.5625
548.9388 270.9375
548.0531 268.7500
458.4286 330.9609
408.4000 339.1016
479.8857 272.1797
501.5714 260.8828
521.0204 280.6016
512.7429 261.6563
509.3388 251.3125
520.6122 255.9180
377.2735 414.4141
448.6653 377.1523
84.4694 296.5625
76.9265 304.6563
155.0939 309.8438
256.0000 413.8242
525.8735 348.1406
593.8979 361.3047
574.5265 217.3359
610.9183 313.2656
619.7673 320.8828
601.8776 329.1523
282.6857 284.8320
297.5714 304.0156
283.6735 346.3398
303.8163 351.5313
352.2163 297.9219
715.9592 380.7773
97.8245 318.2500
215.6245 397.0234
426.2245 388.8438
434.0449 387.5234
422.5714 355.3828
434.0000 347.8477
401.3265 271.0664
428.1674 299.5156
604.9388 316.6523
471.1959 402.0938
467.5959 402.4063
516.4041 272.8438
444.8531 233.2891
381.5592 336.4336
430.0531 322.5000
444.6449 296.6563
480.5020 279.2500
685.8163 301.8477
454.0898 291.4609
534.7959 362.7734
173.7755 307.2109
410.2204 271.8711
246.2245 234.0117
176.5102 405.6211
169.3633 383.9609
110.5184 436.8281
358.3469 281.2188
350.2204 280.1016
531.1837 178.0430
353.3061 309.3438
315.5102 301.1289
524.5714 142.8320
511.4816 147.5469
340.1429 329.2227
359.0163 323.1133
488.2571 271.2813
384.5714 322.8125
347.8286 347.9063
288.1592 335.7969
328.7020 332.9063
223.8041 255.4219
324.3184 198.6797
612.4490 284.2109
599.7429 289.6250
152.8979 378.5547
175.0857 338.9766
253.2204 400.3555
314.4612 309.6250
310.7143 314.7656
343.7878 331.8125
214.4490 306.5156
511.9633 352.2266
182.4204 377.0313
128.8082 379.5859
234.9714 324.8086
136.7959 337.7891
127.6571 369.9219
444.5714 211.8672
263.7020 359.0000
243.4694 364.2813
299.9347 405.3438
298.6408 361.2695
477.7755 406.4531
225.1469 276.2656
434.4857 252.0469
431.0327 260.0313
427.2082 248.9063
427.8898 252.3711
335.9755 321.7266
400.4286 320.2813
395.0204 319.2500
389.2571 312.6406
381.1143 321.3672
412.7469 305.7422
463.7714 229.1094
301.6122 261.3359
209.5674 396.8203
195.4082 396.7266
203.8367 393.9727
130.0857 379.7656
205.6000 357.1758
205.2857 360.8281
229.2735 372.3281
366.8571 339.5313
271.0857 394.6953
255.3469 351.8516
268.0571 361.2656
278.0530 372.1484
301.2000 362.3867
330.7143 373.5859
330.2245 377.4375
336.9225 376.9219
339.7265 379.3320
340.5919 383.3359
341.9714 382.1563
243.2776 278.9766
328.9878 267.0742
243.8816 312.5156
248.3265 296.9063
242.3429 333.9297
222.2000 334.6367
273.4041 283.2500
271.0408 305.0742
289.8000 247.7344
281.1633 256.2500
281.7673 270.8125
266.3714 323.1953
222.5510 343.4023
481.7755 325.1563
477.0163 324.3320
460.6082 318.0781
443.8857 365.2773
521.6286 333.0781
434.8653 209.1328
433.4082 207.7031
439.1510 217.7344
440.9551 214.1875
451.8286 215.0469
452.2980 216.6484
242.3102 324.0625
252.1633 327.1563
244.1429 327.4453
252.7673 326.0625
236.5143 256.5352
230.8204 256.1289
180.8408 242.2578
223.0612 243.5156
264.5225 284.8828
249.1143 291.4609
229.7143 271.5547
178.6531 191.1406
455.1796 278.8359
471.7959 288.0938
447.6531 290.7461
252.9102 328.3633
253.3551 333.6563
276.5714 296.6641
432.4816 205.9063
442.6327 182.5469
260.4163 284.4141
425.7184 436.2500
412.6327 417.4570
208.2898 369.2539
381.9796 301.7617
219.5796 392.9375
226.6000 375.4141
450.1469 317.6680
462.6163 326.8125
198.4204 352.9531
202.4286 347.6406
203.8653 356.1250
470.0571 330.7422
195.0612 363.6484
200.6980 381.0898
464.4734 326.8125
562.7306 305.1563
581.8572 309.5977
574.0530 310.6094
571.3429 309.2500
300.4572 280.8984
311.6735 274.4648
315.1102 268.3750
295.9878 259.6250
309.5428 269.5625
310.5266 284.3750
311.8571 284.7734
315.9837 288.9063
352.6530 274.1563
342.7388 278.7813
337.8204 281.3438
320.8000 282.4063
314.7347 281.1953
314.7306 279.4883
322.8286 282.0625
325.9919 284.7344
323.6122 270.0430
316.8204 280.1523
343.7020 271.0938
311.2653 274.7148
314.1306 272.7188
320.4531 271.6328
318.2000 285.3945
309.6612 279.8906
311.7061 279.8281
311.1225 272.0391
311.3347 271.3945
315.2531 263.4609
300.5428 283.9141
312.6041 274.5039
321.2245 264.1914
289.0286 286.5039
288.6082 289.5625
305.2449 290.3359
296.5143 303.8359
344.4612 243.9766
284.3878 298.2344
246.2857 331.3828
286.1714 266.9102
281.9225 275.5938
277.6530 280.4453
277.0612 281.1445
291.7551 265.2422
300.7959 273.5000
282.2327 282.8398
280.5714 287.8906
277.1021 292.5820
283.1837 290.2539
295.7755 275.2500
300.6531 260.7109
301.9061 259.5156
314.6939 258.5742
307.3062 276.4922
305.3062 269.4258
316.4449 272.1875
302.5306 271.0625
306.0898 279.6641
287.4531 295.2578
280.9714 281.7266
291.2939 276.1875
274.7143 285.5430
304.6367 268.8672
511.8245 344.6719
511.4490 331.0313
469.5918 346.3516
504.4816 363.8320
501.0286 358.7344
529.4449 311.8516
508.9388 301.7188
328.5592 270.2891
318.0816 286.2500
377.7551 205.8828
290.6286 280.1875
175.0245 309.3125
158.4286 337.2969
182.8000 343.1445
165.4612 431.2578
168.6939 430.1250
188.7918 418.8750
293.8367 436.7422
306.6286 290.7500
301.1592 309.9414
297.5388 319.9688
290.2449 350.9023
281.6694 376.6836
277.8204 388.3047
250.0408 407.3438
257.9388 423.7461
257.3062 415.6875
287.8163 389.3984
299.6571 404.3203
293.8204 407.9375
300.8000 385.9023
304.2000 381.4297
298.0939 379.4453
290.7959 370.0195
180.0939 215.0703
186.9755 219.3125
300.7306 373.4023
292.1429 370.9922
299.0367 398.6172
322.8367 369.8438
320.8163 361.8906
313.5551 349.4883
324.3918 369.7422
311.6041 401.3984
361.0204 189.4609
357.3061 262.4023
328.9592 313.8047
347.7143 342.5000
328.7592 303.1875
402.1429 362.7578
321.4286 324.4492
253.3796 373.5000
355.2653 448.8047
441.9633 498.8438
413.4245 504.4648
418.0898 458.6719
343.9061 422.1797
385.4490 366.5898
381.7184 341.6094
310.5919 417.6406
317.6000 426.0000
351.2979 352.7969
350.2327 359.8750
352.8531 344.2813
569.2408 315.1406
354.2368 339.7852
471.1592 329.9922
328.9429 361.9063
273.5959 411.7578
258.2000 379.9844
252.7755 402.8594
375.0694 349.8516
383.2857 359.5156
162.6286 339.7695
476.2694 291.1641
580.9714 317.3594
100.1551 389.3828
227.2041 431.9375
209.0449 415.3281
201.0449 402.0547
153.1061 454.3125
171.6898 465.4336
225.7918 427.0625
193.5469 428.0391
327.7673 269.9063
357.7143 394.5625
436.6204 406.3438
402.7878 379.7891
468.3755 401.4492
472.6653 341.7813
464.4816 349.8594
462.7020 353.5000
210.3265 391.2656
162.3837 401.5273
174.9020 393.6797
293.5714 378.9609
283.7143 408.9375
231.0327 386.4063
475.9714 496.9414
441.4490 381.5313
457.1510 374.0469
460.7429 418.8594
317.8735 375.9531
412.9306 347.7500
282.2571 305.8125
511.7143 312.5938
481.7714 332.2578
447.5837 484.5703
285.6857 333.2813
384.7673 296.1719
463.9673 381.4297
400.7224 339.8750
475.2571 264.5000
476.8000 263.5117
274.0612 248.5859
256.6776 211.1680
258.1837 252.3125
255.1510 265.4531
275.9102 272.5000
275.1796 267.2852
526.9551 225.7188
203.6286 270.5586
263.6653 205.1719
378.1102 350.3008
376.2857 344.8438
368.1429 334.5547
390.9918 225.2891
369.3265 363.1328
383.5919 389.7188
358.7837 363.5000
505.9388 368.3828
603.9388 304.6875
327.0571 293.7344
341.0857 259.1680
327.1837 238.6250
460.6531 300.2461
334.3755 312.7930
315.4245 313.5313
352.6490 303.6094
373.9592 323.3750
380.8979 297.5430
481.8286 325.3203
463.8571 331.8984
438.6327 341.6172
331.0245 354.0469
320.2571 385.4297
467.8449 355.5625
346.2000 357.5781
505.8776 368.7500
482.2857 332.8594
478.8571 356.0625
463.3306 322.6367
248.9796 327.1094
250.4000 333.3906
253.7633 329.2422
242.4082 317.8047
230.2571 300.0000
239.3265 317.9609
237.6939 290.9141
233.1878 286.1953
465.4939 287.2070
210.4490 281.1758
246.3061 280.4063
257.6530 289.3750
258.8163 284.1484
268.3469 303.4063
487.6327 357.6016
371.5469 207.1172
455.8898 215.7500
455.0530 226.7852
452.5714 320.6641
197.8490 219.9688
208.5265 214.6094
625.8979 314.4375
605.8326 295.3984
573.5510 231.9063
419.6000 247.2578
456.5306 344.4063
446.2204 345.4219
428.9184 337.2109
447.8326 333.1328
366.9673 452.9375
349.8898 454.0938
362.0531 437.0781
362.6490 437.4531
356.2122 427.8672
311.1143 455.1289
378.3021 489.7500
192.2857 432.5273
206.0000 427.8008
454.7224 489.7656
490.9714 324.5195
404.4734 318.5352
269.5714 349.5625
514.8286 312.2500
220.5510 323.0313
502.3510 314.3047
211.0408 316.8398
179.1633 331.1797
159.4286 343.1445
149.8123 342.4688
424.8694 365.0430
503.7143 328.1250
500.3592 334.4531
507.1837 326.7930
214.2653 290.4102
173.4490 348.7031
219.2735 328.8203
501.8286 322.3828
379.6163 386.8750
212.0775 374.3750
204.7796 376.6875
386.2816 395.1328
385.0000 392.0547
395.8000 388.7070
439.1143 341.1875
340.0775 282.7813
474.3143 259.7695
433.6776 284.9961
370.4775 303.0391
285.9877 369.0781
258.3306 409.5781
370.2653 284.7813
379.4572 273.2578
403.9429 295.7031
256.6735 166.9766
215.2980 197.1250
386.8612 235.7344
395.6408 266.6641
438.8776 486.2188
411.5388 173.2695
305.5837 318.3906
274.6530 301.5859
293.8082 246.8750
389.2449 288.3438
386.8571 287.6680
289.6000 255.0547
415.5265 308.0742
417.8000 299.0234
293.9143 275.6328
290.2245 281.6914
293.8653 277.8516
415.4367 293.6875
305.5428 319.0352
405.6286 326.7070
286.2000 366.6563
356.3878 215.5000
180.6122 357.6875
153.8367 457.1914
177.9102 413.0195
168.8571 418.6367
117.8122 339.5000
133.5918 348.0000
188.0000 418.8203
172.4735 392.6406
194.2000 398.9375
449.0204 416.0938
340.7632 336.6836
115.9755 330.1250
124.4286 351.4844
125.6000 320.7813
365.6245 337.1133
364.8857 262.3555
356.6816 288.4883
154.7388 456.9180
124.2449 438.8750
159.6531 400.2266
150.8898 409.1055
259.3959 395.5625
203.7633 383.6406
227.1551 373.6992
274.8776 406.9375
255.5714 372.9609
344.5184 458.1563
322.6857 466.6641
398.0571 349.5469
475.6082 410.6211
446.0000 415.0664
452.1306 412.6016
445.8776 413.2969
345.1714 451.0234
308.6245 454.6172
414.7224 382.4766
390.8122 337.2813
438.9796 361.8125
434.1224 366.5820
409.4612 357.2930
222.6857 278.6797
403.6245 354.2891
235.6694 265.5547
388.9469 316.3125
401.4531 251.1484
231.7714 276.3906
245.3143 292.6211
391.3714 285.8281
393.3347 280.7109
409.4286 298.4609
240.5020 287.5625
402.3143 294.6875
256.2245 179.6953
426.7265 418.6250
565.9755 339.6133
580.4081 240.4180
583.8572 284.8516
123.0816 302.2070
63.4490 280.4219
257.4286 253.5391
218.5143 259.4805
230.0449 241.8438
317.5143 235.0000
191.9265 318.6992
397.5306 293.8633
408.8245 291.1250
404.3061 289.8750
162.5429 308.6289
111.4286 399.2891
141.3265 392.9531
139.0939 388.6055
132.4939 389.8242
136.4694 401.3867
136.7469 395.7109
139.7714 415.1406
141.1224 409.2891
597.5428 465.2266
669.3102 410.9063
413.8571 411.5625
410.4286 411.2188
420.0898 424.4570
199.4286 277.0078
205.6245 332.8125
206.8204 391.2109
461.7592 296.7188
52.4082 452.5078
445.3469 396.3320
425.9388 354.7813
426.5143 344.3438
415.4898 419.5313
412.7755 425.7344
393.4572 420.5313
387.8000 436.2891
311.0408 445.9297
252.2653 455.1094
254.5755 433.3711
246.0939 423.3750
244.8286 397.3516
243.7347 405.2813
250.5673 402.1953
250.1878 403.0625
259.5755 393.1953
258.0000 392.5313
139.5224 483.4219
93.3837 473.5859
39.4449 479.3594
287.4163 424.7344
393.9877 308.7031
281.2000 318.3672
273.7143 234.9375
575.3020 240.1250
579.3265 224.8281
570.8979 260.5156
218.8898 168.7891
69.4490 206.9766
124.2571 181.6992
59.0612 184.9805
405.6980 315.4336
282.4163 253.9844
236.1306 471.4844
676.5061 325.6875
333.0735 209.6563
417.5102 213.6797
299.2041 454.4844
229.9959 476.1367
257.6326 463.5547
127.8571 406.9063
292.6980 227.6484
209.6327 395.4609
207.7714 317.4805
100.2857 292.3242
348.8979 349.4648
352.9429 351.0508
275.1469 238.2422
270.8817 238.2227
281.6000 206.4648
244.5469 204.3438
272.6857 197.7383
281.4612 213.2188
70.5061 356.7773
43.6857 355.6094
164.4980 337.9688
162.1796 327.6680
199.5306 322.2500
220.2898 315.0156
209.2653 325.0117
224.7429 326.1289
467.7061 443.0938
468.7551 461.5703
478.6367 467.1172
521.1470 470.3047
485.9592 472.2188
412.9224 279.1523
468.0530 433.6055
545.3715 505.9922
575.9020 464.5117
471.7429 247.1172
280.7265 328.2969
300.3592 166.9531
305.7102 86.7773
279.4122 156.8086
308.0490 180.5000
314.3143 188.2344
329.2571 202.3359
440.3061 202.2500
452.1021 206.8438
461.4122 178.2188
321.2286 213.1367
319.7429 214.4297
311.4041 217.3242
327.7429 197.1875
291.0816 501.7656
374.6939 514.2422
307.3714 220.9844
295.2286 217.9883
315.1306 209.8633
339.5918 193.4922
255.1878 486.8750
346.1429 210.8984
217.4857 262.7344
377.0408 463.8477
253.6367 465.5938
260.9347 464.4063
247.1878 455.9414
262.7878 468.4219
284.4735 463.5938
282.1224 459.0352
274.2245 471.7109
182.7143 432.1172
172.5714 448.1563
178.4490 449.8594
198.7959 464.5352
279.4816 338.8906
264.8979 430.1875
151.1918 445.6641
471.9919 430.2734
392.1224 329.9258
494.4857 371.7891
377.3674 290.4141
389.9592 300.4805
369.1061 301.0625
32.5143 203.7031
317.8857 292.4531
482.0816 444.2266
459.6939 500.2695
470.5184 474.3164
514.3510 416.2188
510.3714 426.0000
486.3061 419.6875
488.4245 419.1875
507.8367 396.0547
260.8571 315.3750
165.6000 450.9297
244.8980 254.5000
358.2857 280.9453
361.4286 281.2031
409.6531 268.6602
202.8775 219.8398
360.9510 288.6328
221.0082 195.1484
367.1265 264.5859
217.7755 253.7578
209.7592 222.6250
552.2857 274.9219
536.3633 263.0625
528.4775 260.5000
519.8857 264.9453
507.9388 256.8008
499.4000 259.0547
487.8000 263.2813
492.4081 263.3594
197.5469 472.1406
195.4531 517.1250
274.8735 490.3438
280.1959 502.2578
241.1265 501.8047
361.0939 368.4375
524.8163 339.9180
501.9673 370.2891
481.1021 399.9063
464.0286 420.7578
465.4816 419.5703
459.4572 451.0625
451.0123 461.6875
444.3469 480.3750
93.4898 360.5508
63.7878 380.8789
422.4694 475.2422
423.6613 465.8984
421.2041 455.8359
485.6326 517.7344
474.9184 515.7188
457.0939 464.3281
447.8755 578.7266
359.1755 289.0625
326.3959 306.0273
346.5878 323.1758
368.5469 289.8242
328.8000 270.8594
256.2816 382.7969
239.9143 374.4141
248.4286 386.7344
234.3061 363.7969
256.9714 366.0898
164.7633 339.3633
353.6122 317.8242
361.9837 308.2031
365.2327 308.1563
360.6286 340.7969
386.5061 360.1875
374.8286 361.5781
382.3755 368.5703
141.5102 435.8359
199.8408 470.2031
324.1224 273.8125
322.2245 302.5469
206.9551 333.1133
205.8531 337.6016
303.3673 332.4766
336.0816 389.3438
459.3673 421.1602
396.5102 408.6328
375.0612 402.9141
349.6857 363.2500
446.0000 332.5313
413.9429 255.8594
373.6163 335.8125
372.6327 327.2383
371.3143 341.6719
372.5592 339.9609
372.1918 346.3828
367.0245 343.8477
237.8367 311.8359
233.9551 309.6797
247.1061 247.6172
374.3592 346.9570
372.7143 348.2656
254.0980 246.5547
248.6163 247.3281
253.6245 248.1680
252.8000 248.3594
255.0000 253.6133
273.7796 276.9141
272.3469 281.5195
249.3469 296.2344
256.9510 296.0625
299.9592 362.4688
407.9877 354.4023
283.7143 487.9531
506.6000 249.3750
502.3714 240.5547
510.1633 211.3750
512.8530 149.5430
545.4694 235.5391
368.8163 225.8828
316.9918 333.1250
466.6776 516.3125
445.3469 508.5664
407.1837 340.7500
332.9388 309.8906
344.7143 212.4883
324.5102 305.5469
371.7837 218.5938
368.1306 214.4453
358.7510 283.8516
400.6000 321.6953
378.8000 379.2148
379.1143 498.4336
333.4204 355.4063
308.0694 333.4297
213.6000 318.1563
275.6694 226.9570
375.5469 249.4063
121.1265 278.6016
297.4367 234.7813
301.8163 228.8125
122.4490 303.9688
344.2857 183.1875
353.8612 184.1250
312.9184 183.5781
296.2735 405.5977
348.4694 414.9219
346.6571 416.1133
296.7224 393.7656
268.6612 337.7930
244.7021 369.9688
244.6327 374.4063
234.3673 371.9375
224.8327 368.4375
240.5428 377.5078
267.7959 358.0430
300.9551 309.0625
290.4245 310.9063
296.7143 341.7852
305.0735 337.0508
307.9061 344.0195
305.6776 467.7734
299.6857 468.0234
222.6857 438.5313
193.9347 419.3438
315.1796 406.6641
369.2612 420.0313
379.2000 421.9102
386.2653 431.4766
329.2041 463.5078
565.6000 464.8047
269.3184 470.9727
556.1347 482.7188
544.9714 493.5664
543.2163 484.2852
278.5959 335.7500
351.1592 265.8750
502.6326 343.2617
505.4449 345.0117
272.2531 329.8594
415.4286 170.8750
305.9143 253.0938
294.5551 263.2578
364.3918 289.8477
278.9143 264.9844
474.9673 236.2188
314.1918 306.5000
271.4694 250.4375
316.0408 317.7969
394.5143 199.1172
389.3306 208.6328
328.2612 271.6367
469.0531 216.3203
480.5959 171.1250
486.5878 382.0078
263.6571 326.3594
263.2571 335.2500
254.4735 354.2500
249.3143 330.1094
249.6898 302.1328
161.8000 466.6563
396.8286 472.7617
578.0980 418.2461
206.1959 300.1836
258.1347 254.0938
431.6122 264.7188
404.6572 272.0000
246.9918 367.5313
259.3469 359.1563
399.3428 268.8086
364.6286 273.8242
322.0980 264.0859
373.7755 324.4727
349.5143 342.0703
226.9388 314.4336
232.6204 336.0391
223.6939 321.9492
229.3796 321.4219
233.8367 325.5781
231.3673 340.7813
404.2245 204.3047
411.3102 232.4961
404.1429 251.0781
385.3959 257.1250
390.3184 256.9063
269.0204 269.2852
152.2653 246.2813
149.4857 249.3594
235.3224 277.4766
278.5959 258.5156
256.7673 288.8867
276.2857 283.3828
235.4776 269.0469
181.1469 250.2266
263.6939 427.0859
344.3551 209.0508
264.7673 445.2188
178.9959 370.4375
362.3551 382.5313
201.3918 436.4727
364.7673 389.0508
215.0857 495.8477
70.9225 403.1797
77.6245 387.0703
526.9959 251.4648
478.2980 262.4648
282.8571 296.1250
427.0530 256.8789
314.3102 394.6328
184.3674 397.5391
186.3265 397.7813
206.7510 414.3906
233.9429 415.9805
291.6286 380.8438
405.1714 437.2031
458.1755 471.0313
437.6490 456.0703
390.9061 482.7969
389.5714 470.7813
269.4041 313.4922
300.7592 345.0781
302.6245 367.6094
305.4081 354.2695
302.0939 341.4063
303.6653 332.8906
297.3510 336.5820
307.0816 348.5820
423.8000 365.3438
420.9755 371.5781
415.8082 381.6797
320.2980 409.1719
292.8286 367.7969
277.3878 404.2422
237.6735 415.3125
474.4734 377.5391
396.6898 333.2422
398.3469 336.8438
372.8286 326.3438
344.8490 291.9844
329.7837 285.8398
318.0367 349.6250
368.0000 417.7617
345.0204 424.0547
303.4286 359.5859
305.2000 365.6445
197.8653 305.9688
183.5633 352.4688
414.3429 337.5898
361.8735 274.4297
314.4286 239.5078
296.6898 243.5078
297.0694 337.8438
287.2408 322.8125
283.3551 327.9648
319.7061 318.0703
339.4572 313.0781
409.1755 251.7539
326.6122 351.0625
190.0327 247.9609
205.2857 429.2656
553.2286 266.7852
503.8000 302.6563
420.4000 257.7188
415.2816 270.2266
408.7592 250.1094
412.1429 262.7734
410.5592 262.4688
387.1429 171.6016
555.8286 159.7656
425.6653 272.2148
329.7061 189.9453
355.4286 218.6875
353.0367 215.0742
463.1347 254.0625
474.0000 289.2734
359.4816 236.0156
427.8449 258.0234
361.7429 235.2500
358.7592 229.5000
477.0449 390.7344
360.7347 351.6602
382.0408 346.5469
350.6857 386.5742
406.5714 362.6563
463.3061 387.9375
322.9551 94.8672
154.7918 214.9336
146.8531 189.3516
378.4898 216.5703
200.5143 225.3320
204.8122 195.5469
341.0612 168.7891
344.4816 184.0859
340.7510 223.8359
235.7224 188.5000
547.2041 294.4023
547.5551 300.1250
542.9388 319.4883
543.2857 338.3789
130.9184 314.8750
437.8857 343.5000
442.0000 340.6719
407.9429 327.6875
413.4980 324.5234
393.8531 345.9531
399.3306 344.6484
402.3633 363.7656
395.7224 355.2188
433.6776 365.8125
471.1592 392.5547
455.9347 419.4297
424.2000 426.3750
425.4245 435.8477
424.4122 425.7969
424.0898 445.4609
426.9592 440.9375
285.2979 476.5000
308.3387 482.1250
542.6857 312.7969
544.4816 343.1094
232.7633 265.4414
244.9388 266.3320
404.9388 287.1172
417.7143 251.7539
419.9551 256.2578
442.1347 218.1875
453.3306 224.0547
454.0612 218.0547
462.0572 221.2266
431.4286 244.4766
420.9918 257.2813
425.1918 257.4531
416.7755 260.6406
421.6082 262.7539
438.7837 275.5430
449.5306 285.4883
447.8286 284.2344
462.9184 261.2734
461.4000 219.0000
473.4286 223.3125
478.8408 354.9141
471.0163 358.3125
235.6082 372.8594
287.0612 282.7813
291.4000 278.5469
276.4775 289.6797
280.1633 287.6563
301.5102 264.7813
331.4898 279.7773
219.6571 182.2031
170.9061 177.4219
76.5714 222.2969
526.6816 253.1328
220.7551 242.7930
227.0735 292.8281
295.5306 272.6289
312.6735 221.0156
293.7633 347.1602
294.6980 319.0938
294.3469 295.9531
264.4000 442.8906
173.7510 438.6406
162.4694 449.0156
498.0000 415.8555
488.0571 427.0625
162.7469 394.6641
491.7184 418.0039
196.0816 392.3359
472.3224 515.8477
265.0000 416.8867
399.0612 254.4961
328.6857 468.9219
504.1755 377.0547
412.4326 381.4766
118.3714 104.7813
467.0612 219.7148
395.0816 262.2656
402.6286 233.8320
402.9265 238.5938
405.5061 235.5469
406.8041 243.7344
381.6735 258.1250
382.3796 262.8438
346.6000 370.0664
345.7143 314.4258
365.7551 316.2500
308.7918 341.0625
314.2653 338.5742
320.4490 342.8086
315.0204 316.3984
354.8939 277.1367
482.5714 304.3516
476.2122 306.1992
350.4000 311.3008
361.4000 331.2500
355.6082 332.8789
236.2857 364.8555
227.8571 363.9102
444.8939 230.2852
401.2327 227.3125
449.1429 239.8125
117.6000 324.1914
245.1551 320.3438
245.2327 316.6719
247.5633 316.9414
116.4163 320.5938
251.6000 327.2500
115.4286 319.0039
242.5428 321.5117
235.3633 321.1016
235.5429 324.8281
239.9429 320.5938
241.4857 309.0625
519.5714 284.4375
453.2694 380.3516
413.8571 385.5469
347.9510 202.3828
447.4286 430.5039
453.8571 406.1680
435.5428 399.4375
425.5388 427.9023
225.8163 374.5859
114.0571 380.1992
63.5592 465.5781
491.3469 437.8906
456.8571 337.2813
424.0041 320.9336
